0,100,100,0.49342122222222223,0.034571170806884766,261.0157215682536,ridge
0,100,100,0.49342122222222223,1.4640002250671387,0.001,SGD
0,100,158,0.49721055555555554,0.02693319320678711,421.6965034285823,ridge
0,100,158,0.49721055555555554,0.1850581169128418,0.006158482110660267,SGD
0,158,100,0.49843388888888895,0.018590211868286133,421.6965034285823,ridge
0,158,100,0.49843388888888895,0.1770782470703125,0.23357214690901212,SGD
0,158,158,0.49517377777777777,0.029133081436157227,4641.588833612782,ridge
0,158,158,0.49517377777777777,0.20036005973815918,0.42813323987193913,SGD
0,100,251,0.5066865555555555,0.02699422836303711,10000000.0,ridge
0,100,251,0.5066865555555555,0.21074271202087402,29.763514416313193,SGD
0,158,251,0.4999692222222222,0.03752541542053223,10000000.0,ridge
0,158,251,0.4999692222222222,0.2150719165802002,4.832930238571752,SGD
0,251,100,0.5000557777777778,0.01892709732055664,421.6965034285823,ridge
0,251,100,0.5000557777777778,0.20705795288085938,0.0379269019073225,SGD
0,251,158,0.49107711111111113,0.038118600845336914,82540.41852680189,ridge
0,251,158,0.49107711111111113,0.22033929824829102,0.42813323987193913,SGD
0,251,251,0.5074056666666666,0.044945478439331055,10000000.0,ridge
0,251,251,0.5074056666666666,0.22656822204589844,16.23776739188721,SGD
0,100,398,0.49315722222222225,0.028888463973999023,2872.9848333536656,ridge
0,100,398,0.49315722222222225,0.2327439785003662,4.832930238571752,SGD
0,158,398,0.49148744444444437,0.04678535461425781,10000000.0,ridge
0,158,398,0.49148744444444437,0.24663734436035156,4.832930238571752,SGD
0,251,398,0.5107242222222222,0.0661308765411377,10000000.0,ridge
0,251,398,0.5107242222222222,0.32653141021728516,4.832930238571752,SGD
0,398,100,0.497321,0.020818471908569336,421.6965034285823,ridge
0,398,100,0.497321,0.24193120002746582,0.7847599703514607,SGD
0,398,158,0.502371,0.03254294395446777,1778.2794100389228,ridge
0,398,158,0.502371,0.2569587230682373,0.0018329807108324356,SGD
0,398,251,0.5137858888888889,0.048403024673461914,10000000.0,ridge
0,398,251,0.5137858888888889,0.34879517555236816,100.0,SGD
0,398,398,0.5149648888888889,0.08057141304016113,10000000.0,ridge
0,398,398,0.5149648888888889,0.22892260551452637,0.011288378916846888,SGD
0,100,630,0.5157414444444445,0.033643245697021484,10000000.0,ridge
0,100,630,0.5157414444444445,0.2497878074645996,0.0018329807108324356,SGD
0,158,630,0.5017352222222222,0.05301094055175781,10000000.0,ridge
0,158,630,0.5017352222222222,0.26646995544433594,0.003359818286283781,SGD
0,251,630,0.5207566666666666,0.08435249328613281,10000000.0,ridge
0,251,630,0.5207566666666666,0.2151501178741455,4.832930238571752,SGD
0,398,630,0.5299053333333333,0.14263629913330078,10000000.0,ridge
0,398,630,0.5299053333333333,0.22695541381835938,4.832930238571752,SGD
0,630,100,0.5058971111111111,0.024179458618164062,681.2920690579615,ridge
0,630,100,0.5058971111111111,0.2136979103088379,0.23357214690901212,SGD
0,630,158,0.5136348888888889,0.035404205322265625,1778.2794100389228,ridge
0,630,158,0.5136348888888889,0.22974777221679688,1.438449888287663,SGD
0,630,251,0.5184515555555556,0.05104660987854004,10000000.0,ridge
0,630,251,0.5184515555555556,0.23407244682312012,54.555947811685144,SGD
0,630,398,0.5200202222222222,0.08630585670471191,10000000.0,ridge
0,630,398,0.5200202222222222,0.2374577522277832,0.001,SGD
0,630,630,0.5395056666666667,0.16864466667175293,10000000.0,ridge
0,630,630,0.5395056666666667,0.24959969520568848,0.7847599703514607,SGD
0,100,1000,0.521336,0.03749728202819824,31622.776601683792,ridge
0,100,1000,0.521336,0.2526230812072754,0.42813323987193913,SGD
0,158,1000,0.5163092222222222,0.06156730651855469,10000000.0,ridge
0,158,1000,0.5163092222222222,0.22394871711730957,0.011288378916846888,SGD
0,251,1000,0.5248261111111111,0.09648394584655762,19573.417814876615,ridge
0,251,1000,0.5248261111111111,0.22048258781433105,1.438449888287663,SGD
0,398,1000,0.534832,0.1722424030303955,12115.276586285901,ridge
0,398,1000,0.534832,0.2943446636199951,0.006158482110660267,SGD
0,630,1000,0.5426202222222222,0.3737318515777588,7498.942093324558,ridge
0,630,1000,0.5426202222222222,0.3092648983001709,1.438449888287663,SGD
0,1000,100,0.5067651111111111,0.0287930965423584,1100.6941712522103,ridge
0,1000,100,0.5067651111111111,0.2669706344604492,0.0379269019073225,SGD
0,1000,158,0.522191111111111,0.04102611541748047,1100.6941712522103,ridge
0,1000,158,0.522191111111111,0.21202611923217773,1.438449888287663,SGD
0,1000,251,0.5243013333333334,0.05800342559814453,10000000.0,ridge
0,1000,251,0.5243013333333334,0.22632575035095215,0.42813323987193913,SGD
0,1000,398,0.5214325555555556,0.09429240226745605,7498.942093324558,ridge
0,1000,398,0.5214325555555556,0.2642209529876709,0.001,SGD
0,1000,630,0.5362547777777777,0.1852576732635498,10000000.0,ridge
0,1000,630,0.5362547777777777,0.2728271484375,0.001,SGD
0,1000,1000,0.5450146666666666,0.41307926177978516,12115.276586285901,ridge
0,1000,1000,0.5450146666666666,0.3721489906311035,0.23357214690901212,SGD
0,100,1584,0.5210782222222222,0.044615983963012695,31622.776601683792,ridge
0,100,1584,0.5210782222222222,0.21033000946044922,1.438449888287663,SGD
0,158,1584,0.523486,0.0701441764831543,51089.697745069345,ridge
0,158,1584,0.523486,0.2505781650543213,0.001,SGD
0,251,1584,0.531544,0.1140892505645752,7498.942093324558,ridge
0,251,1584,0.531544,0.30394434928894043,0.003359818286283781,SGD
0,398,1584,0.540069,0.19620871543884277,12115.276586285901,ridge
0,398,1584,0.540069,0.41759657859802246,0.003359818286283781,SGD
0,630,1584,0.5556232222222223,0.3735218048095703,12115.276586285901,ridge
0,630,1584,0.5556232222222223,0.5414388179779053,0.003359818286283781,SGD
0,1000,1584,0.5584011111111111,0.7035403251647949,19573.417814876615,ridge
0,1000,1584,0.5584011111111111,0.6163637638092041,0.02069138081114789,SGD
0,1584,100,0.5075673333333334,0.03658437728881836,2872.9848333536656,ridge
0,1584,100,0.5075673333333334,0.21694540977478027,0.06951927961775606,SGD
0,1584,158,0.5221277777777777,0.04983091354370117,2872.9848333536656,ridge
0,1584,158,0.5221277777777777,0.1954021453857422,1.438449888287663,SGD
0,1584,251,0.5323072222222223,0.06794261932373047,2872.9848333536656,ridge
0,1584,251,0.5323072222222223,0.2215406894683838,0.0018329807108324356,SGD
0,1584,398,0.5300617777777777,0.10847282409667969,4641.588833612782,ridge
0,1584,398,0.5300617777777777,0.26230907440185547,0.003359818286283781,SGD
0,1584,630,0.5425262222222222,0.20676112174987793,7498.942093324558,ridge
0,1584,630,0.5425262222222222,0.3193483352661133,0.0018329807108324356,SGD
0,1584,1000,0.5537588888888889,0.4581718444824219,12115.276586285901,ridge
0,1584,1000,0.5537588888888889,0.4564056396484375,0.23357214690901212,SGD
0,1584,1584,0.567592,0.8479647636413574,12115.276586285901,ridge
0,1584,1584,0.567592,0.8462398052215576,0.011288378916846888,SGD
0,100,2511,0.52393,0.056472063064575195,19573.417814876615,ridge
0,100,2511,0.52393,0.2394576072692871,0.12742749857031335,SGD
0,158,2511,0.5228142222222223,0.08974170684814453,19573.417814876615,ridge
0,158,2511,0.5228142222222223,0.2773895263671875,0.7847599703514607,SGD
0,251,2511,0.5363961111111111,0.14598655700683594,12115.276586285901,ridge
0,251,2511,0.5363961111111111,0.39284658432006836,0.006158482110660267,SGD
0,398,2511,0.5514522222222222,0.2576322555541992,12115.276586285901,ridge
0,398,2511,0.5514522222222222,0.5655324459075928,0.003359818286283781,SGD
0,630,2511,0.569134,0.478304386138916,12115.276586285901,ridge
0,630,2511,0.569134,0.9985063076019287,0.001,SGD
0,1000,2511,0.579484,0.9051728248596191,12115.276586285901,ridge
0,1000,2511,0.579484,1.187427043914795,0.006158482110660267,SGD
0,1584,2511,0.5885017777777777,1.7223660945892334,12115.276586285901,ridge
0,1584,2511,0.5885017777777777,1.954735279083252,0.001,SGD
0,2511,100,0.5015678888888888,0.04678678512573242,2872.9848333536656,ridge
0,2511,100,0.5015678888888888,0.22488808631896973,2.636650898730358,SGD
0,2511,158,0.513494,0.06139945983886719,2872.9848333536656,ridge
0,2511,158,0.513494,0.22166180610656738,0.7847599703514607,SGD
0,2511,251,0.523268888888889,0.08351850509643555,7498.942093324558,ridge
0,2511,251,0.523268888888889,0.2508399486541748,0.06951927961775606,SGD
0,2511,398,0.5307265555555556,0.1297914981842041,4641.588833612782,ridge
0,2511,398,0.5307265555555556,0.3476433753967285,0.006158482110660267,SGD
0,2511,630,0.5420201111111111,0.2463216781616211,7498.942093324558,ridge
0,2511,630,0.5420201111111111,0.4681994915008545,0.011288378916846888,SGD
